frame,time_s,oid,class,point_type,x,y,x_norm,y_norm,bbox_w,bbox_h,bbox_w_norm,bbox_h_norm,speed_px_per_s
235,9.791666666666666,3,ball,center,2835.5,462.5,0.7384114583333333,0.21412037037037038,41.0,35.0,0.010677083333333334,0.016203703703703703,2452.9655521429568
236,9.833333333333334,0,player,foot,1614.1085205078125,461.93017578125,0.4203407605489095,0.2138565628616898,122.0,201.0,0.03177083333333333,0.09305555555555556,
236,9.833333333333334,1,player,foot,2597.8291015625,469.47125244140625,0.6765179951985677,0.2173478020562066,93.0,205.0,0.02421875,0.09490740740740741,
236,9.833333333333334,2,player,foot,935.66064453125,835.25,0.24366162618001302,0.3866898148148148,219.0,441.0,0.05703125,0.20416666666666666,
236,9.833333333333334,3,ball,center,2937.0,479.5,0.76484375,0.22199074074074074,42.0,37.0,0.0109375,0.01712962962962963,2469.931173130134
237,9.875,0,player,foot,1613.7760009765625,463.151123046875,0.42025416692097983,0.2144218162254051,118.0,201.0,0.030729166666666665,0.09305555555555556,
237,9.875,1,player,foot,2607.7802734375,472.6298828125,0.6791094462076823,0.21881013093171298,99.0,210.0,0.02578125,0.09722222222222222,
237,9.875,2,player,foot,931.4124755859375,834.875,0.2425553321838379,0.3865162037037037,206.0,445.0,0.05364583333333333,0.20601851851851852,
237,9.875,3,ball,center,3041.5,498.0,0.7920572916666667,0.23055555555555557,43.0,36.0,0.011197916666666667,0.016666666666666666,2546.9982332149348
238,9.916666666666666,0,player,foot,1613.3931884765625,464.00579833984375,0.4201544761657715,0.21481749923140914,110.0,201.0,0.028645833333333332,0.09305555555555556,
238,9.916666666666666,1,player,foot,2615.34619140625,474.8409118652344,0.6810797373453776,0.21983375549316406,107.0,206.0,0.027864583333333335,0.09537037037037037,
238,9.916666666666666,2,player,foot,928.2886962890625,834.3125,0.24174184799194337,0.38625578703703706,205.0,448.0,0.053385416666666664,0.2074074074074074,
238,9.916666666666666,3,ball,center,3145.0,519.5,0.8190104166666666,0.24050925925925926,48.0,35.0,0.0125,0.016203703703703703,2537.0281827366443
239,9.958333333333334,0,player,foot,1613.2752685546875,464.3040466308594,0.4201237678527832,0.2149555771439164,98.0,206.0,0.025520833333333333,0.09537037037037037,
239,9.958333333333334,1,player,foot,2620.642333984375,476.3886413574219,0.6824589411417643,0.22055029692473235,105.0,205.0,0.02734375,0.09490740740740741,
239,9.958333333333334,2,player,foot,925.2020874023438,833.6187744140625,0.24093804359436036,0.38593461778428817,206.0,449.0,0.05364583333333333,0.20787037037037037,
239,9.958333333333334,3,ball,center,3258.0,542.0,0.8484375,0.25092592592592594,52.0,34.0,0.013541666666666667,0.01574074074074074,2765.2385068923077
240,10.0,0,player,foot,1613.1927490234375,464.5128173828125,0.4201022783915202,0.2150522302698206,93.0,209.0,0.02421875,0.09675925925925925,
240,10.0,1,player,foot,2624.349609375,477.4720458984375,0.6834243774414063,0.22105187310112848,93.0,202.0,0.02421875,0.09351851851851851,
240,10.0,2,player,foot,921.3914794921875,833.1331787109375,0.23994569778442382,0.3857098049587674,209.0,447.0,0.054427083333333334,0.20694444444444443,
241,10.041666666666666,0,player,foot,1613.1348876953125,464.6589660644531,0.42008721033732094,0.21511989169650608,91.0,214.0,0.023697916666666666,0.09907407407407408,
241,10.041666666666666,1,player,foot,2626.644775390625,479.13043212890625,0.6840220769246419,0.22181964450412325,89.0,205.0,0.023177083333333334,0.09490740740740741,
241,10.041666666666666,2,player,foot,918.1240234375,832.793212890625,0.2390947977701823,0.38555241337528934,213.0,445.0,0.05546875,0.20601851851851852,
241,10.041666666666666,3,ball,center,3444.5,598.0,0.8970052083333333,0.27685185185185185,37.0,36.0,0.009635416666666667,0.016666666666666666,2336.713076096421
242,10.083333333333334,0,player,foot,1613.2445068359375,464.7612609863281,0.4201157569885254,0.2151672504566334,84.0,217.0,0.021875,0.10046296296296296,
242,10.083333333333334,1,player,foot,2627.05126953125,480.29132080078125,0.684127934773763,0.22235709296332465,83.0,205.0,0.021614583333333333,0.09490740740740741,
242,10.083333333333334,2,player,foot,914.786865234375,832.5552978515625,0.23822574615478515,0.3854422675238715,214.0,444.0,0.05572916666666667,0.20555555555555555,
242,10.083333333333334,3,ball,center,3404.5,604.5,0.8865885416666667,0.2798611111111111,47.0,39.0,0.012239583333333333,0.018055555555555554,972.5924120617024
243,10.125,0,player,foot,1613.47119140625,464.8328857421875,0.42017478942871095,0.21520041006582755,79.0,217.0,0.020572916666666666,0.10046296296296296,
243,10.125,1,player,foot,2627.93603515625,481.4039306640625,0.6843583424886067,0.22287219012225115,83.0,210.0,0.021614583333333333,0.09722222222222222,
243,10.125,2,player,foot,911.55078125,832.0886840820312,0.23738301595052083,0.38522624263057004,216.0,439.0,0.05625,0.20324074074074075,
244,10.166666666666666,0,player,foot,1613.329833984375,464.8830261230469,0.42013797760009763,0.2152236232051143,113.0,217.0,0.029427083333333333,0.10046296296296296,
244,10.166666666666666,1,player,foot,2628.855224609375,483.082763671875,0.6845977147420247,0.22364942762586806,84.0,213.0,0.021875,0.09861111111111111,
244,10.166666666666666,2,player,foot,905.0855102539062,829.9620971679688,0.2356993516286214,0.3842417116518374,221.0,432.0,0.05755208333333333,0.2,
244,10.166666666666666,3,ball,center,3307.5,625.5,0.861328125,0.28958333333333336,45.0,41.0,0.01171875,0.01898148148148148,1190.9659944767525
245,10.208333333333334,0,player,foot,1625.080810546875,464.9181213378906,0.42319812774658205,0.2152398709897642,137.0,217.0,0.03567708333333333,0.10046296296296296,
245,10.208333333333334,1,player,foot,2631.5986328125,485.45794677734375,0.6853121439615886,0.22474904943395543,87.0,216.0,0.02265625,0.1,
245,10.208333333333334,2,player,foot,884.35986328125,824.8734741210938,0.2303020477294922,0.3818858676486545,222.0,421.0,0.0578125,0.19490740740740742,
245,10.208333333333334,3,ball,center,3276.0,620.0,0.853125,0.28703703703703703,44.0,36.0,0.011458333333333333,0.016666666666666666,767.4372938553352
246,10.25,0,player,foot,1634.95654296875,465.24267578125,0.42576993306477867,0.21539012767650462,128.0,218.0,0.03333333333333333,0.10092592592592593,
246,10.25,1,player,foot,2635.468994140625,488.02056884765625,0.6863200505574544,0.2259354485405816,85.0,217.0,0.022135416666666668,0.10046296296296296,
246,10.25,2,player,foot,869.8518676757812,820.4114379882812,0.22652392387390136,0.37982011017975986,222.0,422.0,0.0578125,0.19537037037037036,
246,10.25,3,ball,center,3262.0,600.5,0.8494791666666667,0.27800925925925923,36.0,33.0,0.009375,0.015277777777777777,576.1249864395745
247,10.291666666666666,0,player,foot,1642.4696044921875,465.4698486328125,0.42772645950317384,0.21549530029296876,120.0,218.0,0.03125,0.10092592592592593,
247,10.291666666666666,1,player,foot,2639.228271484375,491.014404296875,0.6872990290323894,0.22732148347077547,87.0,219.0,0.02265625,0.10138888888888889,
247,10.291666666666666,2,player,foot,858.1962890625,817.5880126953125,0.22348861694335936,0.37851296884042246,214.0,429.0,0.05572916666666667,0.1986111111111111,
247,10.291666666666666,3,ball,center,3239.0,582.0,0.8434895833333333,0.26944444444444443,40.0,34.0,0.010416666666666666,0.01574074074074074,708.4066628709812
248,10.333333333333334,0,player,foot,1648.02880859375,465.62890625,0.4291741689046224,0.2155689380787037,123.0,218.0,0.03203125,0.10092592592592593,
248,10.333333333333334,1,player,foot,2641.85986328125,493.41009521484375,0.6879843393961589,0.22843059963650172,89.0,214.0,0.023177083333333334,0.09907407407407408,
248,10.333333333333334,2,player,foot,850.037353515625,815.3115844726562,0.221363894144694,0.377459066885489,208.0,433.0,0.05416666666666667,0.20046296296296295,
248,10.333333333333334,3,ball,center,3218.5,574.5,0.8381510416666667,0.2659722222222222,35.0,29.0,0.009114583333333334,0.013425925925925926,523.8931188706338
249,10.375,0,player,foot,1653.1201171875,465.740234375,0.4305000305175781,0.2156204788773148,121.0,219.0,0.031510416666666666,0.10138888888888889,
249,10.375,1,player,foot,2643.85205078125,495.0870666503906,0.6885031382242839,0.22920697530110676,83.0,209.0,0.021614583333333333,0.09675925925925925,
249,10.375,2,player,foot,844.026123046875,813.7180786132812,0.21979846954345703,0.3767213326913339,200.0,438.0,0.052083333333333336,0.20277777777777778,
249,10.375,3,ball,center,3202.5,554.0,0.833984375,0.2564814814814815,35.0,20.0,0.009114583333333334,0.009259259259259259,624.1153739494005
250,10.416666666666666,0,player,foot,1656.984130859375,465.81817626953125,0.43150628407796227,0.21565656308774594,121.0,219.0,0.031510416666666666,0.10138888888888889,
250,10.416666666666666,1,player,foot,2645.696533203125,495.9609375,0.6889834721883138,0.2296115451388889,83.0,205.0,0.021614583333333333,0.09490740740740741,
250,10.416666666666666,2,player,foot,839.9683227539062,812.6026611328125,0.2187417507171631,0.3762049357096354,185.0,439.0,0.048177083333333336,0.20324074074074075,
250,10.416666666666666,3,ball,center,3204.0,558.0,0.834375,0.25833333333333336,64.0,28.0,0.016666666666666666,0.012962962962962963,102.52804494381036
251,10.458333333333334,0,player,foot,1659.5389404296875,465.87274169921875,0.4321715990702311,0.2156818248607494,115.0,220.0,0.029947916666666668,0.10185185185185185,
251,10.458333333333334,1,player,foot,2648.78759765625,496.5726318359375,0.6897884368896484,0.22989473696108217,87.0,203.0,0.02265625,0.09398148148148149,
251,10.458333333333334,2,player,foot,836.9778442382812,811.8218383789062,0.21796298027038574,0.3758434436939381,185.0,439.0,0.048177083333333336,0.20324074074074075,
251,10.458333333333334,3,ball,center,3150.5,550.0,0.8204427083333333,0.25462962962962965,33.0,32.0,0.00859375,0.014814814814814815,1298.2757796400579
252,10.5,0,player,foot,1660.877197265625,465.61090087890625,0.43252010345458985,0.2155606022587529,107.0,219.0,0.027864583333333335,0.10138888888888889,
252,10.5,1,player,foot,2648.851318359375,497.30084228515625,0.6898050308227539,0.23023187142831308,97.0,204.0,0.025260416666666667,0.09444444444444444,
252,10.5,2,player,foot,835.0344848632812,810.9752807617188,0.21745689709981283,0.37545151887116607,186.0,436.0,0.0484375,0.20185185185185187,
252,10.5,3,ball,center,3126.0,548.0,0.8140625,0.2537037037037037,42.0,34.0,0.0109375,0.01574074074074074,589.955930557529
253,10.541666666666666,0,player,foot,1661.2139892578125,465.4276123046875,0.43260780970255536,0.21547574643735531,92.0,221.0,0.023958333333333335,0.10231481481481482,
253,10.541666666666666,1,player,foot,2662.39599609375,498.41058349609375,0.693332290649414,0.2307456405074508,106.0,208.0,0.027604166666666666,0.0962962962962963,
253,10.541666666666666,2,player,foot,833.5241088867188,810.0827026367188,0.217063570022583,0.37503828825774016,193.0,435.0,0.05026041666666667,0.2013888888888889,
253,10.541666666666666,3,ball,center,3112.0,551.5,0.8104166666666667,0.2553240740740741,32.0,35.0,0.008333333333333333,0.016203703703703703,346.3408725518835
254,10.583333333333334,0,player,foot,1661.749755859375,465.29931640625,0.4327473322550456,0.2154163501880787,76.0,222.0,0.019791666666666666,0.10277777777777777,
254,10.583333333333334,1,player,foot,2677.42724609375,500.08740234375,0.6972466786702474,0.23152194552951388,117.0,211.0,0.03046875,0.09768518518518518,
254,10.583333333333334,2,player,foot,831.4168701171875,808.8578491210938,0.21651480992635092,0.3744712264449508,199.0,433.0,0.05182291666666667,0.20046296296296295,
254,10.583333333333334,3,ball,center,3112.5,544.0,0.810546875,0.2518518518518518,1.0,2.0,0.00026041666666666666,0.000925925925925926,180.3995565404749
255,10.625,0,player,foot,1662.4248046875,465.2095031738281,0.4329231262207031,0.21537476998788338,65.0,223.0,0.016927083333333332,0.10324074074074074,
255,10.625,1,player,foot,2690.4990234375,501.5611877441406,0.7006507873535156,0.2322042535852503,117.0,208.0,0.03046875,0.0962962962962963,
255,10.625,2,player,foot,829.1918334960938,806.800537109375,0.2159353733062744,0.3735187671802662,203.0,431.0,0.05286458333333333,0.19953703703703704,
255,10.625,3,ball,center,3062.0,559.5,0.7973958333333333,0.2590277777777778,32.0,33.0,0.008333333333333333,0.015277777777777777,1267.8044013174904
256,10.666666666666666,0,player,foot,1664.6973876953125,465.74664306640625,0.43351494471232094,0.21562344586407697,66.0,225.0,0.0171875,0.10416666666666667,
256,10.666666666666666,1,player,foot,2699.349365234375,502.59283447265625,0.7029555638631185,0.23268186781141492,93.0,208.0,0.02421875,0.0962962962962963,
256,10.666666666666666,2,player,foot,827.3342895507812,803.2603759765625,0.21545163790384927,0.371879803692853,206.0,427.0,0.05364583333333333,0.19768518518518519,
256,10.666666666666666,3,ball,center,3046.0,565.5,0.7932291666666667,0.26180555555555557,50.0,35.0,0.013020833333333334,0.016203703703703703,410.11217977524143
257,10.708333333333334,0,player,foot,1665.98828125,465.52264404296875,0.43385111490885414,0.21551974261248552,70.0,223.0,0.018229166666666668,0.10324074074074074,
257,10.708333333333334,1,player,foot,2705.24462890625,503.3149719238281,0.7044907887776692,0.233016190705476,89.0,207.0,0.023177083333333334,0.09583333333333334,
257,10.708333333333334,2,player,foot,826.6339721679688,796.8822021484375,0.21526926358540852,0.36892694543909144,206.0,418.0,0.05364583333333333,0.1935185185185185,
257,10.708333333333334,3,ball,center,3020.0,560.5,0.7864583333333334,0.25949074074074074,40.0,35.0,0.010416666666666666,0.016203703703703703,635.4337101539388
258,10.75,0,player,foot,1668.091796875,465.06585693359375,0.4343989054361979,0.215308267098886,76.0,223.0,0.019791666666666666,0.10324074074074074,
258,10.75,1,player,foot,2708.17138671875,504.42047119140625,0.7052529652913412,0.23352799592194734,92.0,209.0,0.023958333333333335,0.09675925925925925,
258,10.75,2,player,foot,811.7437744140625,790.0175170898438,0.21139160792032877,0.3657488505045573,205.0,414.0,0.053385416666666664,0.19166666666666668,
258,10.75,3,ball,center,3007.0,548.5,0.7830729166666667,0.2539351851851852,34.0,35.0,0.008854166666666666,0.016203703703703703,424.60334431089916
259,10.791666666666666,0,player,foot,1669.1142578125,464.44610595703125,0.43466517130533855,0.21502134535047743,84.0,222.0,0.021875,0.10277777777777777,
259,10.791666666666666,1,player,foot,2715.02001953125,505.49432373046875,0.7070364634195964,0.23402514987521703,107.0,210.0,0.027864583333333335,0.09722222222222222,
259,10.791666666666666,2,player,foot,800.1206665039062,785.2122802734375,0.2083647569020589,0.36352420383029516,205.0,416.0,0.053385416666666664,0.1925925925925926,
259,10.791666666666666,3,ball,center,2992.0,537.0,0.7791666666666667,0.24861111111111112,36.0,32.0,0.009375,0.014814814814814815,453.6253961144592
260,10.833333333333334,0,player,foot,1669.530029296875,463.7122802734375,0.43477344512939453,0.21468161123770255,86.0,220.0,0.022395833333333334,0.10185185185185185,
260,10.833333333333334,1,player,foot,2722.214111328125,507.4460144042969,0.7089099248250326,0.23492871037235966,124.0,214.0,0.03229166666666667,0.09907407407407408,
260,10.833333333333334,2,player,foot,791.3844604492188,781.24853515625,0.20608970324198406,0.36168913664641206,206.0,417.0,0.05364583333333333,0.19305555555555556,
260,10.833333333333334,3,ball,center,2975.5,529.5,0.7748697916666667,0.24513888888888888,33.0,31.0,0.00859375,0.014351851851851852,434.98965504940463
261,10.875,0,player,foot,1669.6710205078125,463.1986083984375,0.43481016159057617,0.2144438001844618,92.0,220.0,0.023958333333333335,0.10185185185185185,
261,10.875,1,player,foot,2729.349853515625,508.8122253417969,0.710768191019694,0.23556121543601707,149.0,214.0,0.038802083333333334,0.09907407407407408,
261,10.875,2,player,foot,784.9691162109375,778.7739868164062,0.20441904067993164,0.3605435124150029,198.0,418.0,0.0515625,0.1935185185185185,
261,10.875,3,ball,center,2960.5,525.0,0.7709635416666667,0.24305555555555555,35.0,30.0,0.009114583333333334,0.013888888888888888,375.85103432077983
262,10.916666666666666,0,player,foot,1670.0697021484375,462.8390197753906,0.4349139849344889,0.21427732397008825,91.0,220.0,0.023697916666666666,0.10185185185185185,
262,10.916666666666666,1,player,foot,2734.64501953125,509.1685485839844,0.7121471405029297,0.23572617989999275,159.0,210.0,0.04140625,0.09722222222222222,
262,10.916666666666666,2,player,foot,780.4783935546875,776.7418212890625,0.20324958165486653,0.35960269504123266,194.0,417.0,0.050520833333333334,0.19305555555555556,
262,10.916666666666666,3,ball,center,2945.0,523.5,0.7669270833333334,0.2423611111111111,36.0,29.0,0.009375,0.013425925925925926,373.7378760575385
